item(basicrobot,s0,msg(autoStartSysMsg,dispatch,basicrobot,basicrobot,start,7)).
item(basicrobot,work,msg(obstacle,event,distancefilter,none,obstacle(5),1337)).
discard(basicrobot,work,msg(obstacle,event,distancefilter,none,obstacle(5),1337)).
item(basicrobot,work,msg(obstacle,event,distancefilter,none,obstacle(5),1339)).
discard(basicrobot,work,msg(obstacle,event,distancefilter,none,obstacle(5),1339)).
item(basicrobot,work,msg(obstacle,event,distancefilter,none,obstacle(5),1341)).
discard(basicrobot,work,msg(obstacle,event,distancefilter,none,obstacle(5),1341)).
item(basicrobot,work,msg(obstacle,event,distancefilter,none,obstacle(5),1343)).
discard(basicrobot,work,msg(obstacle,event,distancefilter,none,obstacle(5),1343)).
item(basicrobot,work,msg(obstacle,event,distancefilter,none,obstacle(5),1345)).
discard(basicrobot,work,msg(obstacle,event,distancefilter,none,obstacle(5),1345)).
item(basicrobot,work,msg(obstacle,event,distancefilter,none,obstacle(5),1347)).
discard(basicrobot,work,msg(obstacle,event,distancefilter,none,obstacle(5),1347)).
item(basicrobot,work,msg(obstacle,event,distancefilter,none,obstacle(5),1349)).
discard(basicrobot,work,msg(obstacle,event,distancefilter,none,obstacle(5),1349)).
item(basicrobot,work,msg(obstacle,event,distancefilter,none,obstacle(5),1351)).
discard(basicrobot,work,msg(obstacle,event,distancefilter,none,obstacle(5),1351)).
item(basicrobot,work,msg(obstacle,event,distancefilter,none,obstacle(5),1353)).
discard(basicrobot,work,msg(obstacle,event,distancefilter,none,obstacle(5),1353)).
item(basicrobot,work,msg(obstacle,event,distancefilter,none,obstacle(5),1355)).
discard(basicrobot,work,msg(obstacle,event,distancefilter,none,obstacle(5),1355)).
item(basicrobot,work,msg(obstacle,event,distancefilter,none,obstacle(5),1357)).
discard(basicrobot,work,msg(obstacle,event,distancefilter,none,obstacle(5),1357)).
item(basicrobot,work,msg(obstacle,event,distancefilter,none,obstacle(5),1359)).
discard(basicrobot,work,msg(obstacle,event,distancefilter,none,obstacle(5),1359)).
